Hash,File,Key,Value
7c6f0143e129300859c7c84aa99e84a3,Discord\Discord.SV.xaml,Discord.LargestText6,Mystiska Bin i Den Hemliga Skogen
1be73ff10d3d817a5422c9e70da74c28,Discord\Discord.SV.xaml,Discord.LargestText7,Drömmiga Fisksvärmar
66524ace77d7379c80b15d4fd9939429,Discord\Discord.SV.xaml,Discord.LargestText8,Krisalliknande Drakdans
64d53a92dbf8c5cce189ee657c612deb,Discord\Discord.SV.xaml,Discord.LargestText9,Sagoväg Täckt av Blommor
86dd11693d8ecabda703e3f2c8adbac4,Discord\Discord.SV.xaml,Discord.LargestText10,Stjärnor Fallande från Himmelen
0e0297e2d8db5651f11e04b4fed05f03,Discord\Discord.SV.xaml,Discord.LargestText11,Dans under Månljus av en Bruten Måne
3e84fc61a465f2c99220f5d3bc7c4f5a,Discord\Discord.SV.xaml,Discord.LargestText12,Mystiska Regnbågsdrakar
aac601aa8d3ab08159c0773c3802dbbf,Discord\Discord.SV.xaml,Discord.LargestText13,En Förtrollad Skogssaga
101f8b9f1f9f60bf5248cabf0c99b05a,Discord\Discord.SV.xaml,Discord.LargestText14,Blomsterregn mot Himmelen
72c5a912c72f7637803428688711f55c,Discord\Discord.SV.xaml,Discord.LargestText15,Tidens Tysta Beröring
c9242e6a12ef0375a2683188ac87da21,Discord\Discord.SV.xaml,Discord.LargestText16,Landet av Surrealistiska Drömmar
f1d0a9781fe17c8506a4547443c438c3,Discord\Discord.SV.xaml,Discord.LargestText17,Sånger från Guldvattenfall
435791545f467bb94d06649d8338fb12,Discord\Discord.SV.xaml,Discord.LargestText18,Sagobåtar som Flyter mot Himmelen
2a056fb0130941f719fcbec4e3cdddea,Discord\Discord.SV.xaml,Discord.LargestText19,Färgglad Ballongskog
055c3906ea278859e31a56a5e376d281,Discord\Discord.SV.xaml,Discord.LargestText20,Mystisk Undervattensstad
d307403fe91dcfd89066ca196a9ef90f,Discord\Discord.SV.xaml,Discord.LargestText21,Stjärnstoftig Himmel
23c9284d4be9b791b30162c12a6339c0,Discord\Discord.SV.xaml,Discord.LargestText22,Vindar som Följer det Okända
94502f2816da841ee79d7f2cf2f2520b,Discord\Discord.SV.xaml,Discord.LargestText23,Fängslande Berättelser under Månskenet
101c77e79b0fa01c6c4fd76362cb0215,Discord\Discord.SV.xaml,,
e3fc2e36b687e2058694379054c9f65b,Discord\Discord.SV.xaml,Discord.SmallestText0,Mysteriösa Fotspår
38b2565eb9c968c5dda6b39e0755ef31,Discord\Discord.SV.xaml,Discord.SmallestText1,Flygande Ballongfiskar
b3e70cd05c46ebfe02d4b8018d356f6d,Discord\Discord.SV.xaml,Discord.SmallestText2,Skrattande Blomster
2caac8d6b4e7051de9c8011c088ec24c,Discord\Discord.SV.xaml,Discord.SmallestText3,Sockervaddsmoln
c902bf477e03e099b7702203467ea7a3,Discord\Discord.SV.xaml,Discord.SmallestText4,Frostiga Pizzadrakar
c84cf06b39f6a2f81a1773b636cf98f4,Discord\Discord.SV.xaml,Discord.SmallestText5,Lysande Svampkorsaren
e42ba6acc88f9fc5d7c4275c17050dc6,Discord\Discord.SV.xaml,Discord.SmallestText6,Osynliga Enhörningsspår
65c9d70698a68fbf669017225af456b2,Discord\Discord.SV.xaml,Discord.SmallestText7,Färgglada Pulvermoln
bf85be2eab17fd97a519243982f8cf19,Discord\Discord.SV.xaml,Discord.SmallestText8,Guldballonfjärilar
afc9297468d9c9fe861ce5ec0e3faea6,Discord\Discord.SV.xaml,Discord.SmallestText9,Sockerskorpa till Kraterresan
bda3520cd426949f37fe268fe545e46a,Discord\Discord.SV.xaml,Discord.SmallestText10,Pizzabitar som Flyger med Raketer
dc8210b1cc6b6b0ad6f6b30fa3565d58,Discord\Discord.SV.xaml,Discord.SmallestText11,Dans med Solen med Havssnäckskonst
e770bb16cd2a668d793851e841ded344,Discord\Discord.SV.xaml,Discord.SmallestText12,Osynliga Stjärnfingrar
7e5babf5f0bd27b65c0e8cdef2287aaf,Discord\Discord.SV.xaml,Discord.SmallestText13,Dimmig Undervattendans
304f12c38072e9f049aa005e28e21f8f,Discord\Discord.SV.xaml,Discord.SmallestText14,Regnbågsfågelvandring
597c9afec251bb3fe6e94790cbb96f19,Discord\Discord.SV.xaml,Discord.SmallestText15,Sockersnöstormens Väg
8ff25966c4ce264c7c2fa1ec335bbd16,Discord\Discord.SV.xaml,Discord.SmallestText16,Oändlig Pizza-Galax
80a1eeb74878f53019df56ca953f37a2,Discord\Discord.SV.xaml,Discord.SmallestText17,Solen Skrattar
6ead6ca731959babb4eafa4afb956f91,Discord\Discord.SV.xaml,Discord.SmallestText18,Försvunnen Skratt vid den Hemliga Dammens Kant
92cedb7c6dadf97534028321ff546555,Discord\Discord.SV.xaml,Discord.SmallestText19,Skugga av Drömfåglar
dd58e5d4388e7df1a988f783e47f3d08,Discord\Discord.SV.xaml,Discord.SmallestText20,Fjärilar som Stiger mot Himmelen
54ac4ac6c3c908e0b591511ba3be86bc,Discord\Discord.SV.xaml,Discord.SmallestText21,Sånger Dolda Bakom Stjärnorna
717241f892350289335f669e67bae49c,Discord\Discord.SV.xaml,Discord.SmallestText22,Dimmiga Berg i Sagans Land
ef5a7fa870cb8d4e895ee317258fa5f0,Discord\Discord.SV.xaml,Discord.SmallestText23,Mystiska Skogens Älva
679b42b402c05ed2d957a209a14c7eea,Discord\Discord.SV.xaml,,
e85163d06593bc3506a0b55bb6d385d7,Discord\Discord.SV.xaml,Discord.StatementText0,Ett Universum Fyllt av Kaos
603e3fdea38321b9d4f3c08a74055722,Discord\Discord.SV.xaml,Discord.StatementText1,I Mitten av Oändliga Äventyr
e6eb87cf67aa4a936744f925a5e0f66e,Discord\Discord.SV.xaml,Discord.StatementText2,En Konstig och Magisk Värld
6b7357cd734a3108b57ee0c2cd4a1094,Discord\Discord.SV.xaml,Discord.StatementText3,Som Utmanar Gränserna för Fantasin
87b5c50e056062b1be103f2521f95a26,Discord\Discord.SV.xaml,Discord.StatementText4,En Ovanlig Verklighet
144103fe33759e513160cbeaa2fcc80d,Discord\Discord.SV.xaml,Discord.StatementText5,I Djupen av Fantasin
551269cba70fbfc983551682ea30a270,Discord\Discord.SV.xaml,Discord.StatementText6,En Magisk Upptäcktsresa
4259008686f62f6b4d5b2939adb9192e,Discord\Discord.SV.xaml,Discord.StatementText7,Vid Okända Världars Dörrar
dab8de8552534e7417b8850bedd5c264,Discord\Discord.SV.xaml,Discord.StatementText8,En Komplex Drömvärld
db50a99775c9471710bb30234aa94d0e,Discord\Discord.SV.xaml,Discord.StatementText9,Ett Äventyr som Utmanar Gränserna
a9d97649fbbda38e4235dcf53b8c811e,Discord\Discord.SV.xaml,Discord.StatementText10,En Dynamisk och Förvånande Upplevelse
eb8419d8a5d616909d01b30d08d3c348,Discord\Discord.SV.xaml,Discord.StatementText11,I en Fantastisk Saga
69434d85288b825a44357e93a71d9ad5,Discord\Discord.SV.xaml,Discord.StatementText12,Mellan Magiska Portaler
8b54bb82ef79efedb87efdb617fb0248,Discord\Discord.SV.xaml,Discord.StatementText13,Resa till Nattens Himmel
962b223608f7fc1906913a2d65f4d858,Discord\Discord.SV.xaml,Discord.StatementText14,I Jakten på den Försvunna Kontinenten
38837e329da6d1ee93f018da33eddff7,Discord\Discord.SV.xaml,Discord.StatementText15,Berättelsen om Okända Planeter
91134972a81338434601e691bdb1ba75,Discord\Discord.SV.xaml,Discord.StatementText16,Upptäckten av Parallella Universum
81b2b1f045cd0570163218fba201f084,Discord\Discord.SV.xaml,Discord.StatementText17,Ingången till Legendariska Riken
047de5a829108b5fac49f72ab9109cd2,Discord\Discord.SV.xaml,Discord.StatementText18,Verklighet Vävd med Drömmars Textur
a6980cc5d166dbe26665edcbc8eb5561,Discord\Discord.SV.xaml,Discord.StatementText19,En Dröm Bland Stjärnorna
e808aa6236c5f68945251603d2ec2935,Discord\Discord.SV.xaml,Discord.StatementText20,Bakom Tidens Dörrar
16676e93ffd586616f9f46b27c6b8ec0,Discord\Discord.SV.xaml,Discord.StatementText21,Skimrande Stjärnor Team
3aea4b817f3559b2eccff1120c5e1c35,Discord\Discord.SV.xaml,Discord.StatementText22,Det Okändas Tysta Skrik
5a156d8af8d7b29cacf1c432785950e7,Discord\Discord.SV.xaml,Discord.StatementText23,En Fängslande Värld
3f5df082a5bdf615527eb874bcf830d2,Discord\Discord.SV.xaml,Discord.StatementText24,På Toppkanten av Mystiska Berg
19bf547e9746f5cfa21e9f9d8994d421,Discord\Discord.SV.xaml,Discord.StatementText25,I Jakten på Förlorade Kungariken
c828f30c5f9a8d27f55a9d62cafb86b5,Discord\Discord.SV.xaml,Discord.StatementText26,En Drömmars Resa Mellan Stjärnorna
408e30262320f623051ae810ce587122,Discord\Discord.SV.xaml,Discord.StatementText27,Magiska Varelser under En Förtrollad Natt
361bc88fdcce227941a87a87cea13433,Discord\Discord.SV.xaml,Discord.StatementText28,Början av en Oändlig Saga
6cfbedfadaf87e289dded9a0bf4ed902,Discord\Discord.SV.xaml,Discord.StatementText29,Färgglada Ballonger Stiger mot Himmelen
4bbda4ad916ae316629d49ea3e904479,Discord\Discord.SV.xaml,Discord.StatementText30,Mystisk Nattligt Himmel
6f0d08c3e90443ab0af00aac7cbd6c03,Discord\Discord.SV.xaml,Discord.StatementText31,Vägen till den Förlorade Kungarikets Drömmar
33e674319ba12da2af092281a40e7f12,Discord\Discord.SV.xaml,Discord.StatementText32,En Dörr som Öppnas till Okända Världar
d8e33b204b10f2954b9eef4e6d73f147,Discord\Discord.SV.xaml,Discord.StatementText33,Dans i Favnarna av Tiden
f6052e9be316d6a882143e81898cfcc7,Discord\Discord.SV.xaml,Discord.StatementText34,Berättelser Begravda i Natten
959411166e8a52fc352983ced6808d5c,Discord\Discord.SV.xaml,Discord.StatementText35,Förtrollad Spegelvärld
1176f0332ffa994bed3746f10491cbf4,Discord\Discord.SV.xaml,Discord.StatementText36,Resa vid Portarna av Oändlighet
5bffe1f326a23c91a64ad8c47b59209d,Discord\Discord.SV.xaml,Discord.StatementText37,Drömjägarens Nattliga Resa
c427597c3c9ef306f4abe04c8ec1fc3e,Discord\Discord.SV.xaml,Discord.StatementText38,Drömmen om en Kristallstad
9f72b45a8b11c0d96efdb56b5e9454e7,Discord\Discord.SV.xaml,Discord.StatementText39,Stjärnor som Lyser i Mörkret
b15424a398bb023d3cd813bf27fdc9fe,Discord\Discord.SV.xaml,Discord.StatementText40,En Mysteriös Natt bakom Stjärnorna
41a639575e4ebd69815d9680b709d598,Discord\Discord.SV.xaml,Discord.StatementText41,Mystiska Berättelser om Månsken
b6dd08282582cb7014c2e22a445133f4,Discord\Discord.SV.xaml,Discord.StatementText42,Guldporten vid Tröskeln till Okända Riken
3932a0864f01b01bb7f0af484e638a46,Discord\Discord.SV.xaml,Discord.StatementText43,Magiska Vägar under en Gåtfull Natt
c5ba0c1027fc42ab47fe89608aedcef1,Discord\Discord.SV.xaml,Discord.StatementText44,Drömballonger som Stiger mot Himmelen
fee9cb622174bff7494469c4559b4eb6,Discord\Discord.SV.xaml,Discord.StatementText45,Resan till Drömmarnas Värld under Stjärnorna
6a1cdbf047734d43d2f309710ce7af2f,Discord\Discord.SV.xaml,Discord.StatementText46,Den Hemliga Stadens Kustnära Stad vid Stjärnkanten
757dca76601fd3f1d30c977a04cb7a7e,Discord\Discord.SV.xaml,Discord.StatementText47,En Saga bakom Dimberget
e9bb8ada2e772e82557870a06e222539,Discord\Discord.SV.xaml,Discord.StatementText48,Stjärnklar Natt bakom Mörkret
12a3ec3e8321d0234a7196dcc1155682,Launcher\Launcher.SV.xaml,Launcher.WallCustomizeText,Anpassa Bakgrund
47f260e5600426782661bfbfafaa0eab,Launcher\Launcher.SV.xaml,,
6f7810a045103d384817f477740825aa,Launcher\Launcher.SV.xaml,Launcher.CreateLogText,Skapa Loggfil
16304f700844ca611b180562ef47a98d,Launcher\Launcher.SV.xaml,,
f4d45008933c53a9abae7fcad7c43c37,Launcher\Launcher.SV.xaml,Launcher.CloseText,Stäng Applikationer
16b80d65d0f4212237bd072e499a7e78,Launcher\Launcher.SV.xaml,,
db04b9e907c4009ac5b157f2bc237fa0,Launcher\Launcher.SV.xaml,Launcher.ExitText,Avsluta
0f656f2b29a804419629d30d541d6f9e,Launcher\Launcher.SV.xaml,,
d373fbee3dbe31665321351ad48f164a,Launcher\Launcher.SV.xaml,Launcher.OpenReportText,Rapportera ett Problem
4c3a55394d95cbc1bf9a4b5f5cb200fb,Launcher\Launcher.SV.xaml,,
bb3839fe4a8034edd15dcf8174275e54,Launcher\Launcher.SV.xaml,Launcher.OpenText,Öppna Sucrose
d8af422b196487a6497451420594a49e,Launcher\Launcher.SV.xaml,,
0ef92659bd7ccc4f6c3cc1c13c4c0940,Launcher\Launcher.SV.xaml,Launcher.ReportText,Rapportera ett Problem
61abc112883b4b67ba560fece568fee3,Launcher\Launcher.SV.xaml,,
5f932182549e9f65b8276cc2d1fd2c29,Launcher\Launcher.SV.xaml,Launcher.ReportWindowTitle,Sucrose Diagnostik
5827e14b254197c7bbe8146426bb7055,Launcher\Launcher.SV.xaml,,
7df9cc33b35c71950b15739244d7a332,Launcher\Launcher.SV.xaml,Launcher.SaveDialogFilter,ZIP-Filer (*.zip)|*.zip|Alla Filer (*.*)|*.*
5cf20ae535685acde3b8fa88abda2c71,Launcher\Launcher.SV.xaml,Launcher.SaveDialogTitle,Spara Loggfil
27122fe29f927f3730954591078bd2b2,Launcher\Launcher.SV.xaml,,
5e12583cf9a43161c418bd78d21c348e,Launcher\Launcher.SV.xaml,Launcher.RequestFeedbackText,Förfrågningar och Feedback
311223a5143597be917136422471ee18,Launcher\Launcher.SV.xaml,Launcher.FeedbackText,Skicka Feedback
d089796d0d6a3e6a3b59c378a48bac0c,Launcher\Launcher.SV.xaml,,
eaf2be14ecd57b7408c92fc728b4eb57,Launcher\Launcher.SV.xaml,Launcher.SettingText,Inställningar
a5f82e89c4d3ea1ffeb6eb7c68ee4dfa,Launcher\Launcher.SV.xaml,,
9c26a61710bef52b50e2426e87ab79c4,Launcher\Launcher.SV.xaml,Launcher.TrayText,Sucrose Wallpaper Engine
bbb439fcdc9ecdae229cee915ca717af,Launcher\Launcher.SV.xaml,,
3d225c093d2aa71c2853d80f6360eba2,Launcher\Launcher.SV.xaml,Launcher.WallReloadText,Ladda Om Bakgrund
bb70d515c968bfbbf5afb73d842976dc,Launcher\Launcher.SV.xaml,Launcher.WallChangeText,Ändra Bakgrund
a88647532ef44c2967e41070d1c946d2,Launcher\Launcher.SV.xaml,Launcher.WallCloseText,Stäng Bakgrund
ce355a4fb86fd68d7f62d70e7a296e7a,Launcher\Launcher.SV.xaml,Launcher.WallOpenText,Öppna Bakgrund
d50642223abd6744764ba364dc706970,Launcher\Launcher.SV.xaml,Launcher.WallStartText,Starta Bakgrund
c9df57133d15819f83675d06828d4c54,Launcher\Launcher.SV.xaml,Launcher.WallStopText,Stoppa Bakgrund
d3bb8e481af6eb2b9c25dee9a9c65b5e,Launcher\Launcher.SV.xaml,,
d4873b718767476a97e5d6ffc51dad7a,Launcher\Launcher.SV.xaml,Launcher.ClosedText,Stängd
507624f50e9e2d55a0cfdb7ca9cf36df,Launcher\Launcher.SV.xaml,Launcher.PausedText,Pausad
17cbebaccea16ba4eca64af061af2498,Launcher\Launcher.SV.xaml,,
9b177da1e19e5e33f343677a6af3837c,Launcher\Launcher.SV.xaml,Launcher.UpdateText,Kontrollera Uppdateringar
69913c2751565f22dff92c5d06e1f29e,Launcher\Launcher.SV.xaml,,
d846bb2f287584248f6ef7dd05b88dc3,Launcher\Launcher.SV.xaml,Launcher.UpdateText.Done,Förbereder Uppdatering
0827b58fa3b65cb9c282763553a711b3,Launcher\Launcher.SV.xaml,Launcher.UpdateText.Check,Kontrollerar Uppdateringar
54a999e13dedcd4163a70d49103ff031,Launcher\Launcher.SV.xaml,Launcher.UpdateText.Progress,Uppdateringsframsteg {0}
f4c2eab7b45ffd8552285d4f1a36d345,Live\Live.SV.xaml,Live.Title,{0} Meddelande
2e8a5142416fa7423ac15993fb5bf1d4,Live\Live.SV.xaml,,
b3d0686e77d7998d33d02705f4951893,Live\Live.SV.xaml,Live.Close,Stäng
08e8f9fb5ee40ccc70cd1c87aab9202a,Live\Live.SV.xaml,Live.Continue,Fortsätt
081f74f1a0072557cde98662342d474b,Live\Live.SV.xaml,Live.Download,Ladda Ner
58056c0872388adbe8cb923d701af8f5,Live\Live.SV.xaml,Live.Remember,Kom Ihåg
4c3498199a93d66881f625f32310e303,Live\Live.SV.xaml,,
def11f714e5ea9f082d75619450adb8f,Live\Live.SV.xaml,Live.Info.WebView,WebView-Krav
6facb05ea4458b276d53a6e23f4a61e2,Live\Live.SV.xaml,Live.Info.CefSharp,CefSharp-Krav
6262af289c2a6897dbeff19b376ab28b,Live\Live.SV.xaml,Live.Info.MpvPlayer,MpvPlayer-Krav
fd5821f6f95a7eb539b5dfa20b1e74ab,Live\Live.SV.xaml,,
bdfe2a52f6385ba36735a4fe7fd8b9bf,Live\Live.SV.xaml,Live.Message.WebView,WebView2 Runtime är inte installerad. WebView2 Runtime är en komponent som möjliggör användningen av moderna webbtekniker i applikationer. Därför krävs WebView2 Runtime för att ställa in den valda bakgrunden.
d3c025e170d291bc44962c4f08e182ea,Live\Live.SV.xaml,Live.Message.CefSharp,VC++ Redistributable är inte installerad. VC++ Redistributable tillhandahåller vissa systemkomponenter som är nödvändiga för att CefSharp ska fungera korrekt. CefSharp är ett ramverk som möjliggör användningen av moderna webbtekniker i applikationer. Därför krävs VC++ Redistributable för att ställa in den valda bakgrunden.
c893d181d822aa733f75a02f4c0d9eab,Live\Live.SV.xaml,Live.Message.MpvPlayer,Det minimala Windows-versionskravet för att använda MpvPlayer uppfylls inte. MpvPlayer är en mediespelare som kan spela upp mediefiler med hög kvalitet och låg latens. Den stöder moderna video- och ljudformat och erbjuder avancerade konfigurationsalternativ. För att ställa in den valda bakgrundsbilden måste du därför uppgradera ditt system till Windows 10 (Redstone) eller en senare version.
b917fc09443c83ee8e0358ec548f2b6e,Portal\Portal.SV.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5TVi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5TVi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5LlNWLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuU1YueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLlNWLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93LlNWLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuU1YueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5TVi54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=
82cc1cec7f6ed9b31d1f6849750e59e0,Property\Property.SV.xaml,Property.WindowTitle,Sucrose Property
879f80cb7a3deb37a5386917cdb70f92,Property\Property.SV.xaml,,
762a955446169cbc616e93f4c16c749b,Property\Property.SV.xaml,Property.DeleteTip,Ta bort kopia
944628b7e6a3ddfea96fd13e1559a6fd,Property\Property.SV.xaml,Property.RefreshTip,Uppdatera gränssnitt
7608552aa1c772839503da303ec5da33,Property\Property.SV.xaml,Property.RestoreTip,Återställ standard
adfdf8149ef20dfc3548cadbfe2351b4,Property\Property.SV.xaml,,
a9018e36d3216826d8970fdcd058208a,Property\Property.SV.xaml,Property.Type.NotSupport,Kontrolltypen '{0}' stöds inte.
e59eec7c78a4400cd50da4d06ce74ecc,Property\Property.SV.xaml,,
5e55ebcfc1502f389124936f5450b379,Property\Property.SV.xaml,Property.ColorPicker.Color,Färg
60912b06c6d8e932c8b1261c639af10b,Property\Property.SV.xaml,Property.ColorPicker.Cancel,Avbryt
d9e083d41be39e9aa4f551a9ccecc2c9,Property\Property.SV.xaml,Property.ColorPicker.Confirm,Bekräfta
6c2f03a0a3b798c092d9d9b0a3349828,Property\Property.SV.xaml,Property.ColorPicker.EyeDropper,Pipett
7945e206e1a802035ddfffb17a200237,Property\Property.SV.xaml,Property.ColorPicker.Popup.Title,Sucrose Property Color Picker
5161284f4099eed3c546858eaef7bf13,Property\Property.SV.xaml,,
f542c5e17e936581499238e511c61636,Property\Property.SV.xaml,Property.FileDropDown.Tip,Välj en fil
8ca29985fddd614c1907ebf2081a9e1e,Property\Property.SV.xaml,Property.FileDropDown.Filter,Alla filer (*.*)|*.*
93ba819937c919c5695a81c54f21cafc,Property\Property.SV.xaml,,
0d37c49ea9cbcce1bcf210531b533bde,Property\Property.SV.xaml,Property.FileDropDown.Lock.Close,Jag Förstår
cbeb29d15d810260f58c85f7b37f2aef,Property\Property.SV.xaml,Property.FileDropDown.Lock.Title,Filen används
9e3985014df6705de35fda1934d6574d,Property\Property.SV.xaml,Property.FileDropDown.Lock.Message,Den valda filen används av en annan process.
71e1edf128466b9460f8edd7af394a43,Property\Property.SV.xaml,,
209d7ac2d7ddb775ecae517d427d3481,Property\Property.SV.xaml,Property.FileDropDown.Access.Close,Förstått
0ea76345431ad018a9d2efe8f582006d,Property\Property.SV.xaml,Property.FileDropDown.Access.Title,Åtkomstvarning
4a746e179d5f37075245024b8ee5f859,Property\Property.SV.xaml,Property.FileDropDown.Access.Message,Du har inte behörighet att få åtkomst till den valda filen.
0b40bfddfe7f4b94b872eff753cca08c,Property\Property.SV.xaml,,
5c134db93dc04d4c82b1d8279f9aec72,Property\Property.SV.xaml,Property.Localization.WebView,Endast för WebView
9c30da530230d8726f9f10960ff6b44d,Property\Property.SV.xaml,Property.Localization.CefSharp,Endast för CefSharp
5325a75f55f7302072816938d8aa4abc,Property\Property.SV.xaml,Property.Localization.MpvPlayer,Endast för MpvPlayer
06b8a11af61806ac5d0f3bc11f8996b4,Property\Property.SV.xaml,,
9aa3bc5079f103cba37faadbb5eb36f1,Property\Property.SV.xaml,Property.Localization.Speed,Hastighet
59b063268c81d8b88515d4f5c59a813f,Property\Property.SV.xaml,Property.Localization.Gamma,Gamma
8719dc786c4912011eae0297d44567a2,Property\Property.SV.xaml,Property.Localization.Mute,Ljudlös
c0f7bf2b2628a61c08084e36c46c5740,Property\Property.SV.xaml,Property.Localization.Sepia,Sepia
16a9dbc00fa2b359d556244668fd8344,Property\Property.SV.xaml,Property.Localization.Hue,Färgtone
e649d401ddfaaa68d12d593e0acb6a22,Property\Property.SV.xaml,Property.Localization.Mirror,Spegling
057607b8e3b6be4885a9bf0613fd5511,Property\Property.SV.xaml,Property.Localization.Blur,Suddighet
f10cd8c2e3ed91eae18fd5f279aba52a,Property\Property.SV.xaml,Property.Localization.Contrast,Kontrast
461f4ae818fafa4f15b581bfeff6278a,Property\Property.SV.xaml,Property.Localization.Invert,Invertera
684b49ac039795266c2ef6e88193881e,Property\Property.SV.xaml,Property.Localization.Zoom,Zoom
11edcead6704b81f307a59a5affaa85a,Property\Property.SV.xaml,Property.Localization.Animation,Animation
3ea4824601b318a706f47ae88a51e250,Property\Property.SV.xaml,Property.Localization.Sharpness,Skarphet
a283517d610e0f1a4d8ac6ea338bd709,Property\Property.SV.xaml,Property.Localization.Saturation,Mättnad
5500d70b7b55c2a2947efe01cd05c1c3,Property\Property.SV.xaml,Property.Localization.Brightness,Ljusstyrka
