Hash,File,Key,Value
f2362586aba7850c41f3182162b2dbd5,Discord\Discord.EL.xaml,Discord.LargestText5,Οι Ανεμόμυλοι που Τραγουδούν
7c6f0143e129300859c7c84aa99e84a3,Discord\Discord.EL.xaml,Discord.LargestText6,Οι Μυστηριώδεις Μέλισσες του Μαγικού Δάσους
1be73ff10d3d817a5422c9e70da74c28,Discord\Discord.EL.xaml,Discord.LargestText7,Ένα Ονειρεμένο Σμήνος Ψαριών
66524ace77d7379c80b15d4fd9939429,Discord\Discord.EL.xaml,Discord.LargestText8,Ο Χορός του Δράκου με τα Κρυστάλλινα Μάτια
64d53a92dbf8c5cce189ee657c612deb,Discord\Discord.EL.xaml,Discord.LargestText9,Ένα Μονοπάτι Παραμυθένιο με Λουλούδια
86dd11693d8ecabda703e3f2c8adbac4,Discord\Discord.EL.xaml,Discord.LargestText10,Αστέρια που Πέφτουν από τον Ουρανό
0e0297e2d8db5651f11e04b4fed05f03,Discord\Discord.EL.xaml,Discord.LargestText11,Χορός Κάτω από το Φως του Σπασμένου Φεγγαριού
3e84fc61a465f2c99220f5d3bc7c4f5a,Discord\Discord.EL.xaml,Discord.LargestText12,Οι Μυστηριώδεις Δράκοι του Ουράνιου Τόξου
aac601aa8d3ab08159c0773c3802dbbf,Discord\Discord.EL.xaml,Discord.LargestText13,Μαγικό Παραμυθένιο Δάσος
101f8b9f1f9f60bf5248cabf0c99b05a,Discord\Discord.EL.xaml,Discord.LargestText14,Βροχή Λουλουδιών προς τον Ουρανό
72c5a912c72f7637803428688711f55c,Discord\Discord.EL.xaml,Discord.LargestText15,Η Σιωπηλή Αγγίξη του Χρόνου
c9242e6a12ef0375a2683188ac87da21,Discord\Discord.EL.xaml,Discord.LargestText16,Χώρα Σουρεάλ Όνειρα
f1d0a9781fe17c8506a4547443c438c3,Discord\Discord.EL.xaml,Discord.LargestText17,Τραγούδια της Χρυσής Καταρράκτης
435791545f467bb94d06649d8338fb12,Discord\Discord.EL.xaml,Discord.LargestText18,Παραμυθένια Πλοία που Κολυμπούν στον Ουρανό
2a056fb0130941f719fcbec4e3cdddea,Discord\Discord.EL.xaml,Discord.LargestText19,Χρωματιστός Αέρας με Μπαλόνια
055c3906ea278859e31a56a5e376d281,Discord\Discord.EL.xaml,Discord.LargestText20,Μυστηριώδης Υποβρύχια Πόλη
d307403fe91dcfd89066ca196a9ef90f,Discord\Discord.EL.xaml,Discord.LargestText21,Αστρόσκονη Ουρανού
23c9284d4be9b791b30162c12a6339c0,Discord\Discord.EL.xaml,Discord.LargestText22,Ανέμους που Τρέχουν πίσω από το Άγνωστο
94502f2816da841ee79d7f2cf2f2520b,Discord\Discord.EL.xaml,Discord.LargestText23,Συναρπαστικές Ιστορίες Κάτω από το Φως του Φεγγαριού
101c77e79b0fa01c6c4fd76362cb0215,Discord\Discord.EL.xaml,,
e3fc2e36b687e2058694379054c9f65b,Discord\Discord.EL.xaml,Discord.SmallestText0,Τα Μυστηριώδη Αποτυπώματα Ποδιών
38b2565eb9c968c5dda6b39e0755ef31,Discord\Discord.EL.xaml,Discord.SmallestText1,Οι Ψηλομαλλά Ψάρια με Αερόσακο
b3e70cd05c46ebfe02d4b8018d356f6d,Discord\Discord.EL.xaml,Discord.SmallestText2,Τα Λουλούδια που Γελούν
2caac8d6b4e7051de9c8011c088ec24c,Discord\Discord.EL.xaml,Discord.SmallestText3,Τα Ζαχαρωτά Σύννεφα από Βαμβάκι
c902bf477e03e099b7702203467ea7a3,Discord\Discord.EL.xaml,Discord.SmallestText4,Οι Παγωμένοι Δράκοι της Πίτσας
c84cf06b39f6a2f81a1773b636cf98f4,Discord\Discord.EL.xaml,Discord.SmallestText5,Οι Λαμπεροί Πειρατές Μανιταρόκοσμου
e42ba6acc88f9fc5d7c4275c17050dc6,Discord\Discord.EL.xaml,Discord.SmallestText6,Αόρατα Ίχνη Μονόκερωπου
65c9d70698a68fbf669017225af456b2,Discord\Discord.EL.xaml,Discord.SmallestText7,Χρωματιστά Σύννεφα Σκόνης
bf85be2eab17fd97a519243982f8cf19,Discord\Discord.EL.xaml,Discord.SmallestText8,Χρυσά Μπαλόνια Πεταλούδες
afc9297468d9c9fe861ce5ec0e3faea6,Discord\Discord.EL.xaml,Discord.SmallestText9,Ταξίδι στη Γλυκιά Κρατήρα
bda3520cd426949f37fe268fe545e46a,Discord\Discord.EL.xaml,Discord.SmallestText10,Κομμάτια Πίτσας που Πετούν με Πύραυλο
dc8210b1cc6b6b0ad6f6b30fa3565d58,Discord\Discord.EL.xaml,Discord.SmallestText11,Χορός των Θαλάσσιων Κοχυλιών με τον Ήλιο
e770bb16cd2a668d793851e841ded344,Discord\Discord.EL.xaml,Discord.SmallestText12,Αόρατα Δάχτυλα Αστεριού
7e5babf5f0bd27b65c0e8cdef2287aaf,Discord\Discord.EL.xaml,Discord.SmallestText13,Ομίχλη Υποβρύχιου Χορού
304f12c38072e9f049aa005e28e21f8f,Discord\Discord.EL.xaml,Discord.SmallestText14,Τα Χρώματα του Ουράνιου Τόξου
597c9afec251bb3fe6e94790cbb96f19,Discord\Discord.EL.xaml,Discord.SmallestText15,Ο Δρόμος της Ζαχαρωτού Καταιγίδας
8ff25966c4ce264c7c2fa1ec335bbd16,Discord\Discord.EL.xaml,Discord.SmallestText16,Ατέλειωτη Γαλαξίας Πίτσας
80a1eeb74878f53019df56ca953f37a2,Discord\Discord.EL.xaml,Discord.SmallestText17,Το Χαμόγελο του Ηλίου
6ead6ca731959babb4eafa4afb956f91,Discord\Discord.EL.xaml,Discord.SmallestText18,Το Χαμένο Χαμόγελο της Κρυφής Λίμνης
92cedb7c6dadf97534028321ff546555,Discord\Discord.EL.xaml,Discord.SmallestText19,Οι Σκιές των Ονείρων Πουλιών
dd58e5d4388e7df1a988f783e47f3d08,Discord\Discord.EL.xaml,Discord.SmallestText20,Πεταλούδες που Ανατολικά προς τον Ουρανό
54ac4ac6c3c908e0b591511ba3be86bc,Discord\Discord.EL.xaml,Discord.SmallestText21,Τραγούδια που Κρύβονται Πίσω από τα Αστέρια
717241f892350289335f669e67bae49c,Discord\Discord.EL.xaml,Discord.SmallestText22,Τα Θολά Βουνά του Παραμυθένιου Κόσμου
ef5a7fa870cb8d4e895ee317258fa5f0,Discord\Discord.EL.xaml,Discord.SmallestText23,Η Νεράιδα του Μαγικού Δάσους
679b42b402c05ed2d957a209a14c7eea,Discord\Discord.EL.xaml,,
e85163d06593bc3506a0b55bb6d385d7,Discord\Discord.EL.xaml,Discord.StatementText0,Ένα Σύμπαν Γεμάτο Χάος
603e3fdea38321b9d4f3c08a74055722,Discord\Discord.EL.xaml,Discord.StatementText1,Στην Καρδιά των Ατελείωτων Περιπετειών
e6eb87cf67aa4a936744f925a5e0f66e,Discord\Discord.EL.xaml,Discord.StatementText2,Ένας Περίεργος και Μαγικός Κόσμος
6b7357cd734a3108b57ee0c2cd4a1094,Discord\Discord.EL.xaml,Discord.StatementText3,Που Δοκιμάζει τα Όρια της Φαντασίας
87b5c50e056062b1be103f2521f95a26,Discord\Discord.EL.xaml,Discord.StatementText4,Ένας Ασυνήθιστος Πραγματικότητα
144103fe33759e513160cbeaa2fcc80d,Discord\Discord.EL.xaml,Discord.StatementText5,Στα Βάθη της Φαντασίας
551269cba70fbfc983551682ea30a270,Discord\Discord.EL.xaml,Discord.StatementText6,Ένας Μαγικός Ταξίδι Ανακάλυψης
4259008686f62f6b4d5b2939adb9192e,Discord\Discord.EL.xaml,Discord.StatementText7,Στην Πύλη των Άγνωστων Κόσμων
dab8de8552534e7417b8850bedd5c264,Discord\Discord.EL.xaml,Discord.StatementText8,Ένας Πολύπλοκος Κόσμος Ονείρων
db50a99775c9471710bb30234aa94d0e,Discord\Discord.EL.xaml,Discord.StatementText9,Μια Περιπέτεια που Προκαλεί τα Όρια
a9d97649fbbda38e4235dcf53b8c811e,Discord\Discord.EL.xaml,Discord.StatementText10,Μια Δυναμική και Εκπληκτική Εμπειρία
eb8419d8a5d616909d01b30d08d3c348,Discord\Discord.EL.xaml,Discord.StatementText11,Μέσα σε ένα Φανταστικό Παραμύθι
69434d85288b825a44357e93a71d9ad5,Discord\Discord.EL.xaml,Discord.StatementText12,Μεταξύ Μαγικών Πυλών
8b54bb82ef79efedb87efdb617fb0248,Discord\Discord.EL.xaml,Discord.StatementText13,Ταξίδι προς τον Ουρανό της Νύχτας
962b223608f7fc1906913a2d65f4d858,Discord\Discord.EL.xaml,Discord.StatementText14,Στα Ίχνη της Χαμένης Ήπείρου
38837e329da6d1ee93f018da33eddff7,Discord\Discord.EL.xaml,Discord.StatementText15,Η Ιστορία των Άγνωστων Πλανητών
91134972a81338434601e691bdb1ba75,Discord\Discord.EL.xaml,Discord.StatementText16,Η Ανακάλυψη των Παράλληλων Σύμπαντων
81b2b1f045cd0570163218fba201f084,Discord\Discord.EL.xaml,Discord.StatementText17,Η Είσοδος στα Θρυλικά Κόσμηματα
047de5a829108b5fac49f72ab9109cd2,Discord\Discord.EL.xaml,Discord.StatementText18,Η Πραγματικότητα που Υφαίνεται με Ύφασμα Ονείρων
a6980cc5d166dbe26665edcbc8eb5561,Discord\Discord.EL.xaml,Discord.StatementText19,Ένα Ονειρικό Ταξίδι ανάμεσα στα Άστρα
e808aa6236c5f68945251603d2ec2935,Discord\Discord.EL.xaml,Discord.StatementText20,Πίσω από τις Πόρτες του Χρόνου
16676e93ffd586616f9f46b27c6b8ec0,Discord\Discord.EL.xaml,Discord.StatementText21,Η Ομάδα των Λαμπερών Αστεριών
3aea4b817f3559b2eccff1120c5e1c35,Discord\Discord.EL.xaml,Discord.StatementText22,Το Σιωπηλό Κύκνειο του Άγνωστου
5a156d8af8d7b29cacf1c432785950e7,Discord\Discord.EL.xaml,Discord.StatementText23,Ένας Συναρπαστικός Κόσμος
3f5df082a5bdf615527eb874bcf830d2,Discord\Discord.EL.xaml,Discord.StatementText24,Στη Κορυφή των Μυστικών Βουνών
19bf547e9746f5cfa21e9f9d8994d421,Discord\Discord.EL.xaml,Discord.StatementText25,Στα Ίχνη των Χαμένων Βασιλείων
c828f30c5f9a8d27f55a9d62cafb86b5,Discord\Discord.EL.xaml,Discord.StatementText26,Το Ονειρικό Ταξίδι ανάμεσα στα Άστρα
408e30262320f623051ae810ce587122,Discord\Discord.EL.xaml,Discord.StatementText27,Μαγικά Νυχτερινά Πλάσματα
361bc88fdcce227941a87a87cea13433,Discord\Discord.EL.xaml,Discord.StatementText28,Η Αρχή μιας Ατελείωτης Ιστορίας
6cfbedfadaf87e289dded9a0bf4ed902,Discord\Discord.EL.xaml,Discord.StatementText29,Οι Πολύχρωμοι Φουσκωτοί Προς τον Ουρανό
4bbda4ad916ae316629d49ea3e904479,Discord\Discord.EL.xaml,Discord.StatementText30,Το Μυστηριώδες Νυχτερινό Ουρανό
6f0d08c3e90443ab0af00aac7cbd6c03,Discord\Discord.EL.xaml,Discord.StatementText31,Η Διαδρομή του Χαμένου Βασιλείου
33e674319ba12da2af092281a40e7f12,Discord\Discord.EL.xaml,Discord.StatementText32,Η Πύλη προς τα Άγνωστα Κόσμηματα
d8e33b204b10f2954b9eef4e6d73f147,Discord\Discord.EL.xaml,Discord.StatementText33,Χορός στη Φωλιά του Χρόνου
f6052e9be316d6a882143e81898cfcc7,Discord\Discord.EL.xaml,Discord.StatementText34,Ιστορίες που Κατακλύζουν τη Νύχτα
959411166e8a52fc352983ced6808d5c,Discord\Discord.EL.xaml,Discord.StatementText35,Το Μαγικό Κόσμημα του Καθρέφτη
1176f0332ffa994bed3746f10491cbf4,Discord\Discord.EL.xaml,Discord.StatementText36,Ταξίδι στις Πύλες του Αιωνίου
5bffe1f326a23c91a64ad8c47b59209d,Discord\Discord.EL.xaml,Discord.StatementText37,Το Νυχτερινό Ταξίδι του Κυνηγού Όνειρων
c427597c3c9ef306f4abe04c8ec1fc3e,Discord\Discord.EL.xaml,Discord.StatementText38,Ονειροπόληση Κρυστάλλινης Πόλης
9f72b45a8b11c0d96efdb56b5e9454e7,Discord\Discord.EL.xaml,Discord.StatementText39,Αστέρια που λάμπουν στο σκοτάδι
b15424a398bb023d3cd813bf27fdc9fe,Discord\Discord.EL.xaml,Discord.StatementText40,"Πίσω από τα αστέρια, μια μαγική νύχτα"
41a639575e4ebd69815d9680b709d598,Discord\Discord.EL.xaml,Discord.StatementText41,Μυστηριώδεις Ιστορίες Φεγγαρόφωτο
b6dd08282582cb7014c2e22a445133f4,Discord\Discord.EL.xaml,Discord.StatementText42,"Πριν από τη χρυσή πόρτα, στην κατώφλια άγνωστων κόσμων"
3932a0864f01b01bb7f0af484e638a46,Discord\Discord.EL.xaml,Discord.StatementText43,Μαγικοί δρόμοι σε μια μυστηριώδη νύχτα
c5ba0c1027fc42ab47fe89608aedcef1,Discord\Discord.EL.xaml,Discord.StatementText44,Ονειροπόληση μπαλόνια που σκάρφαλν στον ουρανό
fee9cb622174bff7494469c4559b4eb6,Discord\Discord.EL.xaml,Discord.StatementText45,Το Μονοπάτι των Ονείρων κάτω από τα αστέρια
6a1cdbf047734d43d2f309710ce7af2f,Discord\Discord.EL.xaml,Discord.StatementText46,Κρυμμένη πόλη κοντά στην ακτή των αστεριών
757dca76601fd3f1d30c977a04cb7a7e,Discord\Discord.EL.xaml,Discord.StatementText47,Η περιπέτεια πίσω από τον ομιχλώδη βουνό
e9bb8ada2e772e82557870a06e222539,Discord\Discord.EL.xaml,Discord.StatementText48,"Στο σκοτεινό, αστραφτερό νυχτερινό ουρανό"
12a3ec3e8321d0234a7196dcc1155682,Launcher\Launcher.EL.xaml,Launcher.WallCustomizeText,Προσαρμογή Ταπετσαρίας
47f260e5600426782661bfbfafaa0eab,Launcher\Launcher.EL.xaml,,
6f7810a045103d384817f477740825aa,Launcher\Launcher.EL.xaml,Launcher.CreateLogText,Δημιουργία Αρχείου Καταγραφής
16304f700844ca611b180562ef47a98d,Launcher\Launcher.EL.xaml,,
f4d45008933c53a9abae7fcad7c43c37,Launcher\Launcher.EL.xaml,Launcher.CloseText,Κλείσιμο Εφαρμογών
16b80d65d0f4212237bd072e499a7e78,Launcher\Launcher.EL.xaml,,
db04b9e907c4009ac5b157f2bc237fa0,Launcher\Launcher.EL.xaml,Launcher.ExitText,Έξοδος
0f656f2b29a804419629d30d541d6f9e,Launcher\Launcher.EL.xaml,,
d373fbee3dbe31665321351ad48f164a,Launcher\Launcher.EL.xaml,Launcher.OpenReportText,Αναφορά Προβλήματος
4c3a55394d95cbc1bf9a4b5f5cb200fb,Launcher\Launcher.EL.xaml,,
bb3839fe4a8034edd15dcf8174275e54,Launcher\Launcher.EL.xaml,Launcher.OpenText,Άνοιγμα Tου Sucrose
d8af422b196487a6497451420594a49e,Launcher\Launcher.EL.xaml,,
0ef92659bd7ccc4f6c3cc1c13c4c0940,Launcher\Launcher.EL.xaml,Launcher.ReportText,Αναφορά Προβλήματος
61abc112883b4b67ba560fece568fee3,Launcher\Launcher.EL.xaml,,
5f932182549e9f65b8276cc2d1fd2c29,Launcher\Launcher.EL.xaml,Launcher.ReportWindowTitle,Διάγνωση Sucrose
5827e14b254197c7bbe8146426bb7055,Launcher\Launcher.EL.xaml,,
7df9cc33b35c71950b15739244d7a332,Launcher\Launcher.EL.xaml,Launcher.SaveDialogFilter,Αρχεία ZIP (*.zip)|*.zip|Όλα τα Αρχεία (*.*)|*.*
5cf20ae535685acde3b8fa88abda2c71,Launcher\Launcher.EL.xaml,Launcher.SaveDialogTitle,Αποθήκευση Aρχείου Καταγραφής
27122fe29f927f3730954591078bd2b2,Launcher\Launcher.EL.xaml,,
5e12583cf9a43161c418bd78d21c348e,Launcher\Launcher.EL.xaml,Launcher.RequestFeedbackText,Αιτήματα Και Σχόλια
311223a5143597be917136422471ee18,Launcher\Launcher.EL.xaml,Launcher.FeedbackText,Αποστολή Σχολίων
d089796d0d6a3e6a3b59c378a48bac0c,Launcher\Launcher.EL.xaml,,
eaf2be14ecd57b7408c92fc728b4eb57,Launcher\Launcher.EL.xaml,Launcher.SettingText,Ρυθμίσεις
a5f82e89c4d3ea1ffeb6eb7c68ee4dfa,Launcher\Launcher.EL.xaml,,
9c26a61710bef52b50e2426e87ab79c4,Launcher\Launcher.EL.xaml,Launcher.TrayText,Sucrose Wallpaper Engine
bbb439fcdc9ecdae229cee915ca717af,Launcher\Launcher.EL.xaml,,
3d225c093d2aa71c2853d80f6360eba2,Launcher\Launcher.EL.xaml,Launcher.WallReloadText,Επαναφόρτωση Ταπετσαρίας
bb70d515c968bfbbf5afb73d842976dc,Launcher\Launcher.EL.xaml,Launcher.WallChangeText,Αλλαγή Ταπετσαρίας
a88647532ef44c2967e41070d1c946d2,Launcher\Launcher.EL.xaml,Launcher.WallCloseText,Κλείσιμο Ταπετσαρίας
ce355a4fb86fd68d7f62d70e7a296e7a,Launcher\Launcher.EL.xaml,Launcher.WallOpenText,Άνοιγμα Ταπετσαρίας
d50642223abd6744764ba364dc706970,Launcher\Launcher.EL.xaml,Launcher.WallStartText,Εκκίνηση Ταπετσαρίας
c9df57133d15819f83675d06828d4c54,Launcher\Launcher.EL.xaml,Launcher.WallStopText,Διακοπή Ταπετσαρίας
d3bb8e481af6eb2b9c25dee9a9c65b5e,Launcher\Launcher.EL.xaml,,
d4873b718767476a97e5d6ffc51dad7a,Launcher\Launcher.EL.xaml,Launcher.ClosedText,Κλειστό
507624f50e9e2d55a0cfdb7ca9cf36df,Launcher\Launcher.EL.xaml,Launcher.PausedText,Σε Παύση
17cbebaccea16ba4eca64af061af2498,Launcher\Launcher.EL.xaml,,
9b177da1e19e5e33f343677a6af3837c,Launcher\Launcher.EL.xaml,Launcher.UpdateText,Έλεγχος Για Ενημερώσεις
69913c2751565f22dff92c5d06e1f29e,Launcher\Launcher.EL.xaml,,
d846bb2f287584248f6ef7dd05b88dc3,Launcher\Launcher.EL.xaml,Launcher.UpdateText.Done,Προετοιμασία Ενημέρωσης
0827b58fa3b65cb9c282763553a711b3,Launcher\Launcher.EL.xaml,Launcher.UpdateText.Check,Έλεγχος Για Ενημερώσεις
54a999e13dedcd4163a70d49103ff031,Launcher\Launcher.EL.xaml,Launcher.UpdateText.Progress,Πρόοδος Ενημέρωσης {0}
f4c2eab7b45ffd8552285d4f1a36d345,Live\Live.EL.xaml,Live.Title,{0} Ειδοποίηση
2e8a5142416fa7423ac15993fb5bf1d4,Live\Live.EL.xaml,,
b3d0686e77d7998d33d02705f4951893,Live\Live.EL.xaml,Live.Close,Κλείσιμο
08e8f9fb5ee40ccc70cd1c87aab9202a,Live\Live.EL.xaml,Live.Continue,Συνέχεια
081f74f1a0072557cde98662342d474b,Live\Live.EL.xaml,Live.Download,Λήψη
58056c0872388adbe8cb923d701af8f5,Live\Live.EL.xaml,Live.Remember,Θυμάμαι
4c3498199a93d66881f625f32310e303,Live\Live.EL.xaml,,
def11f714e5ea9f082d75619450adb8f,Live\Live.EL.xaml,Live.Info.WebView,Απαίτηση WebView
6facb05ea4458b276d53a6e23f4a61e2,Live\Live.EL.xaml,Live.Info.CefSharp,Απαίτηση CefSharp
6262af289c2a6897dbeff19b376ab28b,Live\Live.EL.xaml,Live.Info.MpvPlayer,Απαίτηση MpvPlayer
fd5821f6f95a7eb539b5dfa20b1e74ab,Live\Live.EL.xaml,,
bdfe2a52f6385ba36735a4fe7fd8b9bf,Live\Live.EL.xaml,Live.Message.WebView,"Το WebView2 Runtime δεν είναι εγκατεστημένο. Το WebView2 Runtime είναι ένα στοιχείο που επιτρέπει τη χρήση σύγχρονων τεχνολογιών ιστού στις εφαρμογές. Επομένως, το WebView2 Runtime είναι απαραίτητο για την επιλογή της επιλεγμένης ταπετσαρίας."
d3c025e170d291bc44962c4f08e182ea,Live\Live.EL.xaml,Live.Message.CefSharp,"Το VC++ Redistributable δεν είναι εγκατεστημένο. Το VC++ Redistributable παρέχει ορισμένα στοιχεία συστήματος που είναι απαραίτητα για τη σωστή λειτουργία του CefSharp. Το CefSharp είναι ένα πλαίσιο που επιτρέπει τη χρήση σύγχρονων τεχνολογιών ιστού στις εφαρμογές. Επομένως, το VC++ Redistributable είναι απαραίτητο για την επιλογή της επιλεγμένης ταπετσαρίας."
c893d181d822aa733f75a02f4c0d9eab,Live\Live.EL.xaml,Live.Message.MpvPlayer,"Η ελάχιστη απαίτηση έκδοσης Windows για τη χρήση του MpvPlayer δεν πληρούται. Το MpvPlayer είναι ένας media player που μπορεί να αναπαράγει αρχεία πολυμέσων υψηλής ποιότητας με χαμηλή καθυστέρηση. Υποστηρίζει σύγχρονες μορφές βίντεο και ήχου και προσφέρει ισχυρές επιλογές ρύθμισης. Για την οριστικοποίηση της επιλεγμένης ταπετσαρίας, χρειάζεται να αναβαθμίσετε το σύστημά σας σε Windows 10 (Redstone) ή νεότερη έκδοση."
b917fc09443c83ee8e0358ec548f2b6e,Portal\Portal.EL.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5FTC54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5FTC54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5LkVMLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuRUwueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLkVMLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93LkVMLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuRUwueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5FTC54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=
82cc1cec7f6ed9b31d1f6849750e59e0,Property\Property.EL.xaml,Property.WindowTitle,Sucrose Property
879f80cb7a3deb37a5386917cdb70f92,Property\Property.EL.xaml,,
762a955446169cbc616e93f4c16c749b,Property\Property.EL.xaml,Property.DeleteTip,Διαγραφή αντιγράφου
944628b7e6a3ddfea96fd13e1559a6fd,Property\Property.EL.xaml,Property.RefreshTip,Ανανέωση διεπαφής
7608552aa1c772839503da303ec5da33,Property\Property.EL.xaml,Property.RestoreTip,Επαναφορά προεπιλογής
adfdf8149ef20dfc3548cadbfe2351b4,Property\Property.EL.xaml,,
a9018e36d3216826d8970fdcd058208a,Property\Property.EL.xaml,Property.Type.NotSupport,Ο τύπος ελέγχου '{0}' δεν υποστηρίζεται.
e59eec7c78a4400cd50da4d06ce74ecc,Property\Property.EL.xaml,,
5e55ebcfc1502f389124936f5450b379,Property\Property.EL.xaml,Property.ColorPicker.Color,Χρώμα
60912b06c6d8e932c8b1261c639af10b,Property\Property.EL.xaml,Property.ColorPicker.Cancel,Ακύρωση
d9e083d41be39e9aa4f551a9ccecc2c9,Property\Property.EL.xaml,Property.ColorPicker.Confirm,Επιβεβαίωση
6c2f03a0a3b798c092d9d9b0a3349828,Property\Property.EL.xaml,Property.ColorPicker.EyeDropper,Πιπέτα
7945e206e1a802035ddfffb17a200237,Property\Property.EL.xaml,Property.ColorPicker.Popup.Title,Sucrose Property Color Picker
5161284f4099eed3c546858eaef7bf13,Property\Property.EL.xaml,,
f542c5e17e936581499238e511c61636,Property\Property.EL.xaml,Property.FileDropDown.Tip,Επιλογή αρχείου
8ca29985fddd614c1907ebf2081a9e1e,Property\Property.EL.xaml,Property.FileDropDown.Filter,Όλα τα αρχεία (*.*)|*.*
