Hash,File,Key,Value
e9bb8ada2e772e82557870a06e222539,Discord\Discord.TR.xaml,Discord.StatementText48,Karanlıkta Parlayan Yıldızlı Gece
12a3ec3e8321d0234a7196dcc1155682,Launcher\Launcher.TR.xaml,Launcher.WallCustomizeText,Duvar Kağıdını Özelleştir
47f260e5600426782661bfbfafaa0eab,Launcher\Launcher.TR.xaml,,
6f7810a045103d384817f477740825aa,Launcher\Launcher.TR.xaml,Launcher.CreateLogText,Günlük Dosyası Oluştur
16304f700844ca611b180562ef47a98d,Launcher\Launcher.TR.xaml,,
f4d45008933c53a9abae7fcad7c43c37,Launcher\Launcher.TR.xaml,Launcher.CloseText,Uygulamaları Kapat
16b80d65d0f4212237bd072e499a7e78,Launcher\Launcher.TR.xaml,,
db04b9e907c4009ac5b157f2bc237fa0,Launcher\Launcher.TR.xaml,Launcher.ExitText,Çıkış
0f656f2b29a804419629d30d541d6f9e,Launcher\Launcher.TR.xaml,,
d373fbee3dbe31665321351ad48f164a,Launcher\Launcher.TR.xaml,Launcher.OpenReportText,Bir Sorun Bildir
4c3a55394d95cbc1bf9a4b5f5cb200fb,Launcher\Launcher.TR.xaml,,
bb3839fe4a8034edd15dcf8174275e54,Launcher\Launcher.TR.xaml,Launcher.OpenText,Sucrose'yi Aç
d8af422b196487a6497451420594a49e,Launcher\Launcher.TR.xaml,,
0ef92659bd7ccc4f6c3cc1c13c4c0940,Launcher\Launcher.TR.xaml,Launcher.ReportText,Hata Bildir
61abc112883b4b67ba560fece568fee3,Launcher\Launcher.TR.xaml,,
5f932182549e9f65b8276cc2d1fd2c29,Launcher\Launcher.TR.xaml,Launcher.ReportWindowTitle,Sucrose Tanılama
5827e14b254197c7bbe8146426bb7055,Launcher\Launcher.TR.xaml,,
7df9cc33b35c71950b15739244d7a332,Launcher\Launcher.TR.xaml,Launcher.SaveDialogFilter,ZIP Dosyaları (*.zip)|*.zip|Tüm Dosyalar (*.*)|*.*
5cf20ae535685acde3b8fa88abda2c71,Launcher\Launcher.TR.xaml,Launcher.SaveDialogTitle,Günlük Dosyasını Kaydet
27122fe29f927f3730954591078bd2b2,Launcher\Launcher.TR.xaml,,
5e12583cf9a43161c418bd78d21c348e,Launcher\Launcher.TR.xaml,Launcher.RequestFeedbackText,İstek ve Geri Bildirim
311223a5143597be917136422471ee18,Launcher\Launcher.TR.xaml,Launcher.FeedbackText,Geri Bildirim Gönder
d089796d0d6a3e6a3b59c378a48bac0c,Launcher\Launcher.TR.xaml,,
eaf2be14ecd57b7408c92fc728b4eb57,Launcher\Launcher.TR.xaml,Launcher.SettingText,Ayarlar
a5f82e89c4d3ea1ffeb6eb7c68ee4dfa,Launcher\Launcher.TR.xaml,,
9c26a61710bef52b50e2426e87ab79c4,Launcher\Launcher.TR.xaml,Launcher.TrayText,Sucrose Wallpaper Engine
bbb439fcdc9ecdae229cee915ca717af,Launcher\Launcher.TR.xaml,,
3d225c093d2aa71c2853d80f6360eba2,Launcher\Launcher.TR.xaml,Launcher.WallReloadText,Duvar Kağıdını Yenile
bb70d515c968bfbbf5afb73d842976dc,Launcher\Launcher.TR.xaml,Launcher.WallChangeText,Duvar Kağıdını Değiştir
a88647532ef44c2967e41070d1c946d2,Launcher\Launcher.TR.xaml,Launcher.WallCloseText,Duvar Kağıdını Kapat
ce355a4fb86fd68d7f62d70e7a296e7a,Launcher\Launcher.TR.xaml,Launcher.WallOpenText,Duvar Kağıdını Aç
d50642223abd6744764ba364dc706970,Launcher\Launcher.TR.xaml,Launcher.WallStartText,Duvar Kağıdını Başlat
c9df57133d15819f83675d06828d4c54,Launcher\Launcher.TR.xaml,Launcher.WallStopText,Duvar Kağıdını Durdur
d3bb8e481af6eb2b9c25dee9a9c65b5e,Launcher\Launcher.TR.xaml,,
d4873b718767476a97e5d6ffc51dad7a,Launcher\Launcher.TR.xaml,Launcher.ClosedText,Kapatıldı
507624f50e9e2d55a0cfdb7ca9cf36df,Launcher\Launcher.TR.xaml,Launcher.PausedText,Durduruldu
17cbebaccea16ba4eca64af061af2498,Launcher\Launcher.TR.xaml,,
9b177da1e19e5e33f343677a6af3837c,Launcher\Launcher.TR.xaml,Launcher.UpdateText,Güncellemeleri Denetle
69913c2751565f22dff92c5d06e1f29e,Launcher\Launcher.TR.xaml,,
d846bb2f287584248f6ef7dd05b88dc3,Launcher\Launcher.TR.xaml,Launcher.UpdateText.Done,Güncelleme Hazırlanıyor
0827b58fa3b65cb9c282763553a711b3,Launcher\Launcher.TR.xaml,Launcher.UpdateText.Check,Güncellemeler Denetleniyor
54a999e13dedcd4163a70d49103ff031,Launcher\Launcher.TR.xaml,Launcher.UpdateText.Progress,Güncelleme İlerlemesi {0}
f4c2eab7b45ffd8552285d4f1a36d345,Live\Live.TR.xaml,Live.Title,{0} Bilgilendirmesi
2e8a5142416fa7423ac15993fb5bf1d4,Live\Live.TR.xaml,,
b3d0686e77d7998d33d02705f4951893,Live\Live.TR.xaml,Live.Close,Kapat
08e8f9fb5ee40ccc70cd1c87aab9202a,Live\Live.TR.xaml,Live.Continue,Devam
081f74f1a0072557cde98662342d474b,Live\Live.TR.xaml,Live.Download,İndir
58056c0872388adbe8cb923d701af8f5,Live\Live.TR.xaml,Live.Remember,Hatırla
4c3498199a93d66881f625f32310e303,Live\Live.TR.xaml,,
def11f714e5ea9f082d75619450adb8f,Live\Live.TR.xaml,Live.Info.WebView,WebView Gerekliliği Var
6facb05ea4458b276d53a6e23f4a61e2,Live\Live.TR.xaml,Live.Info.CefSharp,CefSharp Gerekliliği Var
6262af289c2a6897dbeff19b376ab28b,Live\Live.TR.xaml,Live.Info.MpvPlayer,MpvPlayer Gerekliliği Var
fd5821f6f95a7eb539b5dfa20b1e74ab,Live\Live.TR.xaml,,
bdfe2a52f6385ba36735a4fe7fd8b9bf,Live\Live.TR.xaml,Live.Message.WebView,"WebView2 Runtime yüklü değil. WebView2 Runtime, modern web teknolojilerini uygulamalarda kullanabilmenizi sağlayan bir bileşendir. Bu yüzden seçilen duvar kağıdının ayarlanması için WebView2 Runtime gereklidir."
d3c025e170d291bc44962c4f08e182ea,Live\Live.TR.xaml,Live.Message.CefSharp,"VC++ Redistributable yüklü değil. VC++ Redistributable, CefSharp'ın düzgün çalışması için gerekli olan bazı sistem bileşenlerini sağlar. CefSharp, modern web teknolojilerini uygulamalarda kullanabilmenizi sağlayan bir çerçevedir. Bu yüzden seçilen duvar kağıdının ayarlanması için VC++ Redistributable gereklidir."
c893d181d822aa733f75a02f4c0d9eab,Live\Live.TR.xaml,Live.Message.MpvPlayer,"MpvPlayer kullanımı için minimum Windows sürüm gereksinimi karşılanmıyor. MpvPlayer, medya dosyalarını yüksek kalite ve düşük gecikmeyle oynatabilen bir medya oynatıcıdır. Modern video ve ses formatlarını destekler ve güçlü yapılandırma seçenekleri sunar. Bu yüzden seçilen duvar kağıdının ayarlanması için sisteminizi Windows 10 (Redstone) veya daha güncel bir sürüme güncellemeniz gereklidir."
b917fc09443c83ee8e0358ec548f2b6e,Portal\Portal.TR.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQXJlYS9Qb3J0YWwuQXJlYS5UUi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRW51bS9Qb3J0YWwuRW51bS5UUi54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iQ2F0ZWdvcnkvUG9ydGFsLkNhdGVnb3J5LlRSLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJDb250cm9scy9Qb3J0YWwuQ29udHJvbHMuVFIueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlUGFnZS9Qb3J0YWwuU3RvcmVQYWdlLlRSLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJNYWluV2luZG93L1BvcnRhbC5NYWluV2luZG93LlRSLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5UGFnZS9Qb3J0YWwuTGlicmFyeVBhZ2UuVFIueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlNldHRpbmdQYWdlL1BvcnRhbC5TZXR0aW5nUGFnZS5UUi54YW1sIiAvPg0KICAgIDwvUmVzb3VyY2VEaWN0aW9uYXJ5Lk1lcmdlZERpY3Rpb25hcmllcz4=
82cc1cec7f6ed9b31d1f6849750e59e0,Property\Property.TR.xaml,Property.WindowTitle,Sucrose Property
879f80cb7a3deb37a5386917cdb70f92,Property\Property.TR.xaml,,
762a955446169cbc616e93f4c16c749b,Property\Property.TR.xaml,Property.DeleteTip,Kopyayı Sil
944628b7e6a3ddfea96fd13e1559a6fd,Property\Property.TR.xaml,Property.RefreshTip,Arayüzü Yenile
7608552aa1c772839503da303ec5da33,Property\Property.TR.xaml,Property.RestoreTip,Varsayılana Döndür
adfdf8149ef20dfc3548cadbfe2351b4,Property\Property.TR.xaml,,
a9018e36d3216826d8970fdcd058208a,Property\Property.TR.xaml,Property.Type.NotSupport,Kontrol tipi '{0}' desteklenmiyor.
e59eec7c78a4400cd50da4d06ce74ecc,Property\Property.TR.xaml,,
5e55ebcfc1502f389124936f5450b379,Property\Property.TR.xaml,Property.ColorPicker.Color,Renk
60912b06c6d8e932c8b1261c639af10b,Property\Property.TR.xaml,Property.ColorPicker.Cancel,İptal
d9e083d41be39e9aa4f551a9ccecc2c9,Property\Property.TR.xaml,Property.ColorPicker.Confirm,Onayla
6c2f03a0a3b798c092d9d9b0a3349828,Property\Property.TR.xaml,Property.ColorPicker.EyeDropper,Damlalık
7945e206e1a802035ddfffb17a200237,Property\Property.TR.xaml,Property.ColorPicker.Popup.Title,Sucrose Property Color Picker
5161284f4099eed3c546858eaef7bf13,Property\Property.TR.xaml,,
f542c5e17e936581499238e511c61636,Property\Property.TR.xaml,Property.FileDropDown.Tip,Bir dosya seç
8ca29985fddd614c1907ebf2081a9e1e,Property\Property.TR.xaml,Property.FileDropDown.Filter,Tüm Dosyalar (*.*)|*.*
93ba819937c919c5695a81c54f21cafc,Property\Property.TR.xaml,,
0d37c49ea9cbcce1bcf210531b533bde,Property\Property.TR.xaml,Property.FileDropDown.Lock.Close,Anladım
cbeb29d15d810260f58c85f7b37f2aef,Property\Property.TR.xaml,Property.FileDropDown.Lock.Title,Kullanım Uyarısı
9e3985014df6705de35fda1934d6574d,Property\Property.TR.xaml,Property.FileDropDown.Lock.Message,Seçtiğiniz dosya başka bir işlem tarafından kullanılıyor.
71e1edf128466b9460f8edd7af394a43,Property\Property.TR.xaml,,
209d7ac2d7ddb775ecae517d427d3481,Property\Property.TR.xaml,Property.FileDropDown.Access.Close,Anladım
0ea76345431ad018a9d2efe8f582006d,Property\Property.TR.xaml,Property.FileDropDown.Access.Title,Erişim Uyarısı
4a746e179d5f37075245024b8ee5f859,Property\Property.TR.xaml,Property.FileDropDown.Access.Message,Seçtiğiniz dosyaya erişim yetkiniz bulunmamakta.
0b40bfddfe7f4b94b872eff753cca08c,Property\Property.TR.xaml,,
5c134db93dc04d4c82b1d8279f9aec72,Property\Property.TR.xaml,Property.Localization.WebView,Sadece WebView İçin
9c30da530230d8726f9f10960ff6b44d,Property\Property.TR.xaml,Property.Localization.CefSharp,Sadece CefSharp İçin
5325a75f55f7302072816938d8aa4abc,Property\Property.TR.xaml,Property.Localization.MpvPlayer,Sadece MpvPlayer İçin
06b8a11af61806ac5d0f3bc11f8996b4,Property\Property.TR.xaml,,
9aa3bc5079f103cba37faadbb5eb36f1,Property\Property.TR.xaml,Property.Localization.Speed,Hız
59b063268c81d8b88515d4f5c59a813f,Property\Property.TR.xaml,Property.Localization.Gamma,Gama
8719dc786c4912011eae0297d44567a2,Property\Property.TR.xaml,Property.Localization.Mute,Sessiz
c0f7bf2b2628a61c08084e36c46c5740,Property\Property.TR.xaml,Property.Localization.Sepia,Sepya
16a9dbc00fa2b359d556244668fd8344,Property\Property.TR.xaml,Property.Localization.Hue,Renk Tonu
e649d401ddfaaa68d12d593e0acb6a22,Property\Property.TR.xaml,Property.Localization.Mirror,Aynalama
